Data,StatoAttivazione,Identificatore
30/10/2009,DA REALIZZARE,3528221201
30/10/2009,DA REALIZZARE,1729237373
25/11/2009,DA REALIZZARE,1743375760
25/11/2009,DA REALIZZARE,900594278
17/12/2009,DA REALIZZARE,900594282
17/12/2009,DA REALIZZARE,2927011990
17/12/2009,DA REALIZZARE,3918726260
17/12/2009,DA REALIZZARE,3918726261
17/12/2009,DA REALIZZARE,3918726262
17/12/2009,DA REALIZZARE,3918726263
23/12/2009,DA REALIZZARE,3918726264
23/12/2009,DA REALIZZARE,3918726265
23/12/2009,DA REALIZZARE,3918726266
23/12/2009,DA REALIZZARE,3918726267
10/05/2010,DA REALIZZARE,3918726268
10/05/2010,DA REALIZZARE,3918726271
10/05/2010,DA REALIZZARE,3918726292
10/05/2010,DA REALIZZARE,3918726297
10/05/2010,DA REALIZZARE,1740750965
10/05/2010,DA REALIZZARE,1740751055
08/06/2010,DA REALIZZARE,3913323706
08/06/2010,DA REALIZZARE,3913323707
08/06/2010,DA REALIZZARE,3913323709
08/06/2010,DA REALIZZARE,3913323708
08/06/2010,DA REALIZZARE,618440235
08/06/2010,DA REALIZZARE,618440259
20/09/2010,DA REALIZZARE,618440255
20/09/2010,DA REALIZZARE,618440256
20/09/2010,DA REALIZZARE,618440257
20/09/2010,DA REALIZZARE,618440258
20/09/2010,DA REALIZZARE,618440262
20/09/2010,DA REALIZZARE,618440264
07/10/2010,DA REALIZZARE,618440265
16/10/2010,DA REALIZZARE,618440266
16/10/2010,DA REALIZZARE,618440267
16/11/2010,DA REALIZZARE,618440273
07/12/2010,DA REALIZZARE,618440275
07/12/2010,DA REALIZZARE,618440292
07/12/2010,DA REALIZZARE,618440293
07/12/2010,REALIZZATO,618440291
07/12/2010,REALIZZATO,618440300
23/12/2010,REALIZZATO,618440301
23/12/2010,REALIZZATO,618440314
23/12/2010,REALIZZATO,618440316
23/12/2010,REALIZZATO,618440317
23/12/2010,REALIZZATO,618440331
23/12/2010,REALIZZATO,618440332
17/01/2011,REALIZZATO,618440338
17/01/2011,REALIZZATO,618440339
17/01/2011,REALIZZATO,618440340
17/01/2011,REALIZZATO,618440341
17/01/2011,REALIZZATO,618440342
17/01/2011,REALIZZATO,618440346
17/01/2011,REALIZZATO,618440345
17/01/2011,REALIZZATO,618440350
17/01/2011,REALIZZATO,618440351
19/01/2011,REALIZZATO,618442103
19/01/2011,REALIZZATO,618442104
19/01/2011,REALIZZATO,618440347
19/01/2011,REALIZZATO,618442155
20/01/2011,REALIZZATO,618442154
20/01/2011,REALIZZATO,618442156
20/01/2011,REALIZZATO,618442157
20/01/2011,DA REALIZZARE,574960616
20/01/2011,DA REALIZZARE,559990911
20/01/2011,DA REALIZZARE,633365814
27/01/2011,DA REALIZZARE,900594303
27/01/2011,DA REALIZZARE,900594347
27/01/2011,DA REALIZZARE,900594367
27/01/2011,DA REALIZZARE,1153797444
27/01/2011,DA REALIZZARE,1174511203
27/01/2011,DA REALIZZARE,1207257702
28/01/2011,DA REALIZZARE,1212713207
04/03/2014,DA REALIZZARE,442582179
05/03/2014,DA REALIZZARE,559990931
05/03/2014,DA REALIZZARE,1286802567
05/03/2014,DA REALIZZARE,1299426855
05/03/2014,REALIZZATO,1319053347
05/03/2014,REALIZZATO,1425035205
05/03/2014,REALIZZATO,1555734832
05/03/2014,REALIZZATO,1555734852
05/03/2014,REALIZZATO,1555734863
05/03/2014,REALIZZATO,1555734872
05/03/2014,REALIZZATO,1555734879
05/03/2014,REALIZZATO,1555734891
05/03/2014,REALIZZATO,1555734923
06/03/2014,REALIZZATO,1555734980
06/03/2014,REALIZZATO,1555735048
06/03/2014,REALIZZATO,1555735060
06/03/2014,REALIZZATO,1555735133
07/03/2014,REALIZZATO,1555735154
07/03/2014,REALIZZATO,1555735180
07/03/2014,REALIZZATO,1555735191
07/03/2014,REALIZZATO,1555735198
07/03/2014,REALIZZATO,1555735207
07/03/2014,REALIZZATO,1555735236
07/03/2014,REALIZZATO,1555735252
07/03/2014,REALIZZATO,1555735296
07/03/2014,REALIZZATO,1706520085
07/03/2014,REALIZZATO,1728533021
07/03/2014,REALIZZATO,1737737719
07/03/2014,REALIZZATO,1737737720
07/03/2014,REALIZZATO,1737737721
07/03/2014,REALIZZATO,1937452368
07/03/2014,REALIZZATO,1207257660
07/03/2014,REALIZZATO,1953832117
07/03/2014,REALIZZATO,2382071297
07/03/2014,REALIZZATO,2383710159
07/03/2014,REALIZZATO,1226967497
07/03/2014,REALIZZATO,1737724334
07/03/2014,REALIZZATO,3913323714
07/03/2014,REALIZZATO,1226777297
07/03/2014,REALIZZATO,428640285
07/03/2014,REALIZZATO,616883951
10/03/2014,REALIZZATO,907233219
10/03/2014,REALIZZATO,270476469
10/03/2014,REALIZZATO,368338942
10/03/2014,REALIZZATO,1892270596
10/03/2014,REALIZZATO,1800209065
10/03/2014,REALIZZATO,2511044467
10/03/2014,REALIZZATO,2192666404
10/03/2014,REALIZZATO,2354702951
10/03/2014,REALIZZATO,2654004544
10/03/2014,REALIZZATO,1737742183
10/03/2014,REALIZZATO,2105782354
21/07/2014,REALIZZATO,1719067609
21/07/2014,REALIZZATO,2354809396
21/07/2014,REALIZZATO,2680858527
21/07/2014,REALIZZATO,2680858530
21/07/2014,REALIZZATO,2680858533
21/07/2014,REALIZZATO,1467621371
21/07/2014,REALIZZATO,2422567961
21/07/2014,REALIZZATO,2384571997
21/07/2014,REALIZZATO,2384571998
21/07/2014,REALIZZATO,1171034594
21/07/2014,REALIZZATO,2380351722
21/07/2014,REALIZZATO,2413458047
21/07/2014,REALIZZATO,2413469011
21/07/2014,REALIZZATO,2460122757
21/07/2014,REALIZZATO,3781867061
21/07/2014,REALIZZATO,768167218
21/07/2014,REALIZZATO,2119249530
21/07/2014,REALIZZATO,1815398957
21/07/2014,REALIZZATO,1815398958
21/07/2014,REALIZZATO,1815340210
21/07/2014,REALIZZATO,1914010844
21/07/2014,REALIZZATO,2390160525
21/07/2014,REALIZZATO,1398910030
21/07/2014,REALIZZATO,767820037
21/07/2014,REALIZZATO,2483369811
21/07/2014,REALIZZATO,762015196
21/07/2014,REALIZZATO,767820035
28/07/2014,REALIZZATO,1801311991
28/07/2014,REALIZZATO,1760417559
28/07/2014,REALIZZATO,1989309687
28/07/2014,REALIZZATO,1364794150
28/07/2014,REALIZZATO,1747932615
28/07/2014,REALIZZATO,1454335312
28/07/2014,REALIZZATO,3015288870
28/07/2014,REALIZZATO,2916593641
28/07/2014,REALIZZATO,2916593642
28/07/2014,REALIZZATO,2916593643
28/07/2014,REALIZZATO,1801356337
28/07/2014,REALIZZATO,1418891021
29/07/2014,REALIZZATO,1418832440
29/07/2014,REALIZZATO,2165213510
29/07/2014,REALIZZATO,2329199726
29/07/2014,REALIZZATO,2126725990
29/07/2014,REALIZZATO,2126725994
29/07/2014,REALIZZATO,2126725999
29/07/2014,REALIZZATO,1668738439
29/07/2014,REALIZZATO,1668738440
29/07/2014,REALIZZATO,1459776879
29/07/2014,REALIZZATO,1459781387
29/07/2014,REALIZZATO,2126687649
29/07/2014,REALIZZATO,2197502501
04/08/2014,REALIZZATO,1572497975
04/08/2014,REALIZZATO,3985631644
04/08/2014,REALIZZATO,3985631648
04/08/2014,REALIZZATO,3985631655
04/08/2014,REALIZZATO,1808620439
04/08/2014,REALIZZATO,1808620441
04/08/2014,REALIZZATO,1808620445
04/08/2014,REALIZZATO,1573786194
04/08/2014,REALIZZATO,1573786639
04/08/2014,REALIZZATO,3777937395
04/08/2014,REALIZZATO,2131328232
04/08/2014,REALIZZATO,2131328314
04/08/2014,REALIZZATO,1460121864
04/08/2014,REALIZZATO,2121663608
04/08/2014,REALIZZATO,2121663619
04/08/2014,REALIZZATO,2121663626
04/08/2014,REALIZZATO,2121663629
04/08/2014,REALIZZATO,1459792770
04/08/2014,REALIZZATO,1457078677
04/08/2014,REALIZZATO,1379239337
04/08/2014,REALIZZATO,1753685945
04/08/2014,REALIZZATO,1379239402
04/08/2014,REALIZZATO,1379239376
04/08/2014,REALIZZATO,2352399174
04/08/2014,REALIZZATO,2376076572
04/08/2014,REALIZZATO,2473341800
04/08/2014,REALIZZATO,2431355270
04/08/2014,REALIZZATO,3807159603
04/08/2014,REALIZZATO,2121663607
04/08/2014,REALIZZATO,2906497689
04/08/2014,DA REALIZZARE,1357005909
04/08/2014,DA REALIZZARE,2090362863
04/08/2014,DA REALIZZARE,2090362940
04/08/2014,DA REALIZZARE,2090362987
04/08/2014,DA REALIZZARE,2090362990
04/08/2014,DA REALIZZARE,2091433749
04/08/2014,DA REALIZZARE,2091433769
04/08/2014,DA REALIZZARE,2091433771
04/08/2014,DA REALIZZARE,2091433772
04/08/2014,DA REALIZZARE,2091433774
04/08/2014,DA REALIZZARE,2091433775
04/08/2014,DA REALIZZARE,2091433781
04/08/2014,REALIZZATO,2091433823
04/08/2014,REALIZZATO,2090711392
04/08/2014,REALIZZATO,2089887184
04/08/2014,REALIZZATO,2121663609
04/08/2014,REALIZZATO,2121663611
04/08/2014,REALIZZATO,2121663613
04/08/2014,REALIZZATO,2121663614
04/08/2014,REALIZZATO,2121663615
04/08/2014,REALIZZATO,2121663616
05/08/2014,REALIZZATO,2121663617
05/08/2014,REALIZZATO,2121663618
05/08/2014,REALIZZATO,2121663620
05/08/2014,REALIZZATO,2121663621
05/08/2014,REALIZZATO,2121663622
05/08/2014,REALIZZATO,2121663623
05/08/2014,REALIZZATO,2121663624
05/08/2014,REALIZZATO,2121663625
05/08/2014,REALIZZATO,2121663627
05/08/2014,REALIZZATO,2121663628
05/08/2014,REALIZZATO,1605535758
05/08/2014,REALIZZATO,1605535759
05/08/2014,REALIZZATO,1605535760
05/08/2014,REALIZZATO,1605535761
05/08/2014,REALIZZATO,1605535762
05/08/2014,DA REALIZZARE,1605535763
05/08/2014,DA REALIZZARE,1605535764
05/08/2014,DA REALIZZARE,1605535766
05/08/2014,DA REALIZZARE,1605535767
05/08/2014,DA REALIZZARE,1605535768
05/08/2014,DA REALIZZARE,1605535769
05/08/2014,DA REALIZZARE,1605535770
05/08/2014,DA REALIZZARE,1605535771
05/08/2014,DA REALIZZARE,1605535772
06/08/2014,DA REALIZZARE,1605535773
06/08/2014,DA REALIZZARE,1605535774
06/08/2014,DA REALIZZARE,1605535775
06/08/2014,DA REALIZZARE,1605535776
06/08/2014,DA REALIZZARE,1605535782
06/08/2014,DA REALIZZARE,1605535783
06/08/2014,DA REALIZZARE,1605535784
06/08/2014,DA REALIZZARE,1605535787
06/08/2014,DA REALIZZARE,1605535794
06/08/2014,DA REALIZZARE,1605535797
06/08/2014,DA REALIZZARE,1605535799
07/08/2014,DA REALIZZARE,1605535801
07/08/2014,DA REALIZZARE,1605535803
07/08/2014,DA REALIZZARE,1605535810
07/08/2014,DA REALIZZARE,1605535813
07/08/2014,DA REALIZZARE,1605535790
07/08/2014,DA REALIZZARE,1738974839
07/08/2014,DA REALIZZARE,2445138542
07/08/2014,REALIZZATO,1735793441
07/08/2014,REALIZZATO,1659196383
07/08/2014,REALIZZATO,2018597084
07/08/2014,REALIZZATO,1233264333
07/08/2014,REALIZZATO,1599517007
07/08/2014,REALIZZATO,2119068244
07/08/2014,REALIZZATO,2120568627
07/08/2014,REALIZZATO,3734360950
07/08/2014,REALIZZATO,2120580849
07/08/2014,REALIZZATO,2020712846
07/08/2014,REALIZZATO,2175790292
07/08/2014,REALIZZATO,1813544391
07/08/2014,REALIZZATO,1693911309
07/08/2014,REALIZZATO,2120591809
07/08/2014,REALIZZATO,1713498573
07/08/2014,REALIZZATO,2121547206
07/08/2014,REALIZZATO,1605338554
07/08/2014,REALIZZATO,2020712873
07/08/2014,REALIZZATO,3126590345
07/08/2014,REALIZZATO,2312665434
12/08/2014,REALIZZATO,2054777423
12/08/2014,REALIZZATO,3750448188
12/08/2014,REALIZZATO,2428954718
12/08/2014,REALIZZATO,2428954718
12/08/2014,REALIZZATO,2054810784
12/08/2014,REALIZZATO,1339110259
12/08/2014,REALIZZATO,2074195208
12/08/2014,REALIZZATO,3635690853
12/08/2014,REALIZZATO,3635690854
12/08/2014,REALIZZATO,3188964025
12/08/2014,REALIZZATO,1340336159
12/08/2014,REALIZZATO,1411548220
12/08/2014,REALIZZATO,1411548223
12/08/2014,REALIZZATO,1411548224
12/08/2014,REALIZZATO,1411548225
12/08/2014,REALIZZATO,1411548226
12/08/2014,REALIZZATO,1411548227
12/08/2014,REALIZZATO,1411548228
12/08/2014,REALIZZATO,1802475780
12/08/2014,REALIZZATO,1802475781
12/08/2014,REALIZZATO,1802475782
12/08/2014,REALIZZATO,1802475783
12/08/2014,REALIZZATO,1802475784
12/08/2014,REALIZZATO,1802475785
12/08/2014,REALIZZATO,1802475786
12/08/2014,DA REALIZZARE,1802475787
12/08/2014,DA REALIZZARE,1802475788
12/08/2014,DA REALIZZARE,1802475789
12/08/2014,DA REALIZZARE,1802475790
12/08/2014,REALIZZATO,1802475791
12/08/2014,REALIZZATO,1802475792
12/08/2014,REALIZZATO,1802475793
13/08/2014,REALIZZATO,1802475794
13/08/2014,REALIZZATO,1802475795
13/08/2014,REALIZZATO,1802475796
13/08/2014,REALIZZATO,1802475797
13/08/2014,REALIZZATO,1802475798
13/08/2014,REALIZZATO,1802475799
13/08/2014,REALIZZATO,1802475800
13/08/2014,REALIZZATO,1802475801
13/08/2014,REALIZZATO,1802475802
13/08/2014,REALIZZATO,1802475803
13/08/2014,REALIZZATO,1802475804
13/08/2014,REALIZZATO,1802475805
13/08/2014,REALIZZATO,1802475807
13/08/2014,REALIZZATO,1802475809
13/08/2014,REALIZZATO,1802475812
13/08/2014,REALIZZATO,1802475814
13/08/2014,REALIZZATO,1802475817
13/08/2014,REALIZZATO,1802475829
13/08/2014,REALIZZATO,1802475830
13/08/2014,REALIZZATO,1802475831
13/08/2014,REALIZZATO,1802475832
14/08/2014,REALIZZATO,1802475834
14/08/2014,REALIZZATO,1802475837
14/08/2014,REALIZZATO,1802475840
14/08/2014,REALIZZATO,1802475852
14/08/2014,REALIZZATO,1802475856
14/08/2014,REALIZZATO,1802475858
14/08/2014,REALIZZATO,1802475859
14/08/2014,REALIZZATO,1802475860
14/08/2014,REALIZZATO,1802475861
14/08/2014,REALIZZATO,1802475863
14/08/2014,REALIZZATO,1802475866
14/08/2014,REALIZZATO,1802475880
14/08/2014,REALIZZATO,1802475884
18/08/2014,REALIZZATO,1802475886
18/08/2014,REALIZZATO,1802475887
18/08/2014,REALIZZATO,1802475888
18/08/2014,REALIZZATO,1802475889
18/08/2014,REALIZZATO,1802475890
18/08/2014,REALIZZATO,1802475893
18/08/2014,REALIZZATO,1802475906
18/08/2014,REALIZZATO,1802475909
18/08/2014,REALIZZATO,1802475912
18/08/2014,REALIZZATO,1802475916
18/08/2014,REALIZZATO,1802475917
18/08/2014,REALIZZATO,1802475915
19/08/2014,REALIZZATO,2054206213
19/08/2014,REALIZZATO,2054206214
19/08/2014,DA REALIZZARE,2054206215
19/08/2014,DA REALIZZARE,1333678429
19/08/2014,DA REALIZZARE,2537888992
19/08/2014,DA REALIZZARE,2417789572
19/08/2014,REALIZZATO,2485421139
19/08/2014,REALIZZATO,471772199
19/08/2014,REALIZZATO,762144135
19/08/2014,REALIZZATO,471775541
19/08/2014,REALIZZATO,420484067
19/08/2014,REALIZZATO,420484069
19/08/2014,REALIZZATO,994718610
19/08/2014,REALIZZATO,994718822
19/08/2014,REALIZZATO,1177715740
21/08/2014,REALIZZATO,1177715773
21/08/2014,REALIZZATO,1177715816
21/08/2014,REALIZZATO,1177715824
21/08/2014,REALIZZATO,1825160112
21/08/2014,REALIZZATO,1825160123
21/08/2014,REALIZZATO,1825171527
21/08/2014,REALIZZATO,1825171532
21/08/2014,REALIZZATO,1825171536
21/08/2014,REALIZZATO,1825171538
21/08/2014,REALIZZATO,1825171541
21/08/2014,REALIZZATO,1825171544
21/08/2014,REALIZZATO,1825171563
21/08/2014,REALIZZATO,1825171566
21/08/2014,REALIZZATO,1825175636
21/08/2014,REALIZZATO,3300334487
21/08/2014,REALIZZATO,1694604568
21/08/2014,REALIZZATO,2478841104
21/08/2014,REALIZZATO,2478841113
21/08/2014,REALIZZATO,1797968227
21/08/2014,REALIZZATO,2485415546
21/08/2014,REALIZZATO,2485415549
21/08/2014,REALIZZATO,1825160135
21/08/2014,REALIZZATO,1825160139
21/08/2014,REALIZZATO,1825160140
21/08/2014,REALIZZATO,1825160141
21/08/2014,REALIZZATO,1825160142
21/08/2014,REALIZZATO,1177715785
21/08/2014,REALIZZATO,1177715789
21/08/2014,REALIZZATO,1177715742
21/08/2014,REALIZZATO,2002442520
21/08/2014,REALIZZATO,2002447564
21/08/2014,REALIZZATO,2002447566
21/08/2014,REALIZZATO,1177715764
21/08/2014,REALIZZATO,1177715779
21/08/2014,REALIZZATO,1177715811
21/08/2014,REALIZZATO,1177715820
22/08/2014,REALIZZATO,1825160144
22/08/2014,REALIZZATO,1177715846
22/08/2014,REALIZZATO,2485368491
22/08/2014,REALIZZATO,2485368494
22/08/2014,REALIZZATO,1605247097
22/08/2014,REALIZZATO,1605247101
22/08/2014,REALIZZATO,1605247107
22/08/2014,REALIZZATO,1605247113
22/08/2014,REALIZZATO,1825169779
22/08/2014,REALIZZATO,1825169784
22/08/2014,REALIZZATO,1825169785
22/08/2014,REALIZZATO,1133966461
22/08/2014,REALIZZATO,1825158429
22/08/2014,REALIZZATO,2201407909
22/08/2014,REALIZZATO,3889521830
22/08/2014,REALIZZATO,3929408878
22/08/2014,REALIZZATO,1851167669
22/08/2014,REALIZZATO,1851767575
22/08/2014,REALIZZATO,1851767582
22/08/2014,REALIZZATO,1851767585
22/08/2014,REALIZZATO,1825158430
22/08/2014,REALIZZATO,1825158431
22/08/2014,REALIZZATO,1825158432
22/08/2014,REALIZZATO,1825158433
22/08/2014,REALIZZATO,1825158434
22/08/2014,REALIZZATO,1825158435
22/08/2014,REALIZZATO,1825158436
22/08/2014,REALIZZATO,1825158437
22/08/2014,REALIZZATO,1825158438
22/08/2014,REALIZZATO,2697563318
22/08/2014,REALIZZATO,2697563333
22/08/2014,REALIZZATO,3699424794
22/08/2014,REALIZZATO,3699424811
22/08/2014,REALIZZATO,3699424812
22/08/2014,REALIZZATO,3451172724
22/08/2014,REALIZZATO,1815602128
22/08/2014,REALIZZATO,2697588946
22/08/2014,REALIZZATO,1815583048
22/08/2014,REALIZZATO,1815583049
22/08/2014,REALIZZATO,3451024039
22/08/2014,REALIZZATO,3340752946
22/08/2014,REALIZZATO,2201413657
22/08/2014,REALIZZATO,848397458
22/08/2014,REALIZZATO,898928886
22/08/2014,REALIZZATO,898929240
22/08/2014,REALIZZATO,907402508
22/08/2014,REALIZZATO,1127768035
22/08/2014,REALIZZATO,1523509487
22/08/2014,REALIZZATO,1797947015
22/08/2014,REALIZZATO,1797947016
22/08/2014,REALIZZATO,1797947017
22/08/2014,REALIZZATO,1797947018
22/08/2014,REALIZZATO,1797947236
22/08/2014,REALIZZATO,1797947515
22/08/2014,REALIZZATO,1154169175
22/08/2014,REALIZZATO,1820812898
22/08/2014,REALIZZATO,3451010471
25/08/2014,REALIZZATO,3451018670
25/08/2014,REALIZZATO,1415113421
25/08/2014,REALIZZATO,1820451565
25/08/2014,REALIZZATO,1332533410
25/08/2014,REALIZZATO,1333760737
25/08/2014,REALIZZATO,1331582099
25/08/2014,REALIZZATO,1331582298
25/08/2014,REALIZZATO,1331582668
25/08/2014,REALIZZATO,2798360895
25/08/2014,REALIZZATO,3627476372
25/08/2014,REALIZZATO,2569966900
25/08/2014,REALIZZATO,665357083
25/08/2014,REALIZZATO,1912212471
25/08/2014,REALIZZATO,1912212473
25/08/2014,REALIZZATO,1834432315
25/08/2014,REALIZZATO,711446129
25/08/2014,DA REALIZZARE,1483991687
25/08/2014,DA REALIZZARE,1500730537
25/08/2014,DA REALIZZARE,2057400844
25/08/2014,DA REALIZZARE,1602099323
25/08/2014,DA REALIZZARE,1851813085
25/08/2014,DA REALIZZARE,1301804168
25/08/2014,REALIZZATO,1415038732
25/08/2014,REALIZZATO,1820882145
25/08/2014,REALIZZATO,1987985573
25/08/2014,REALIZZATO,1987988448
25/08/2014,REALIZZATO,1993705567
25/08/2014,REALIZZATO,2068596326
25/08/2014,REALIZZATO,1987976642
25/08/2014,REALIZZATO,1987978780
25/08/2014,REALIZZATO,1820438277
25/08/2014,REALIZZATO,2234329875
25/08/2014,REALIZZATO,1820889930
25/08/2014,REALIZZATO,2126763488
25/08/2014,REALIZZATO,1989413754
25/08/2014,REALIZZATO,2131205897
25/08/2014,REALIZZATO,2131206206
25/08/2014,REALIZZATO,2234733700
25/08/2014,REALIZZATO,2234733703
26/08/2014,REALIZZATO,1177704832
26/08/2014,REALIZZATO,1825160085
26/08/2014,REALIZZATO,1825160086
26/08/2014,REALIZZATO,2002447560
26/08/2014,REALIZZATO,568827767
26/08/2014,REALIZZATO,1602055008
26/08/2014,REALIZZATO,1602055013
26/08/2014,REALIZZATO,1602055017
26/08/2014,REALIZZATO,1602055018
26/08/2014,REALIZZATO,1602055019
26/08/2014,REALIZZATO,1602055023
26/08/2014,REALIZZATO,1602055030
27/08/2014,DA REALIZZARE,1602055033
27/08/2014,DA REALIZZARE,1602055039
27/08/2014,DA REALIZZARE,1602055044
27/08/2014,DA REALIZZARE,1602055056
27/08/2014,DA REALIZZARE,1438725769
27/08/2014,DA REALIZZARE,1602055004
27/08/2014,DA REALIZZARE,1602055050
27/08/2014,DA REALIZZARE,1602055061
27/08/2014,DA REALIZZARE,2131214019
27/08/2014,REALIZZATO,2476394428
27/08/2014,REALIZZATO,2234738760
27/08/2014,REALIZZATO,2234738761
27/08/2014,REALIZZATO,1177710010
27/08/2014,REALIZZATO,1177710024
27/08/2014,REALIZZATO,1177710028
27/08/2014,REALIZZATO,1177710038
27/08/2014,REALIZZATO,1177710033
27/08/2014,REALIZZATO,2002447567
27/08/2014,REALIZZATO,2002447568
27/08/2014,REALIZZATO,2002447569
27/08/2014,REALIZZATO,2001418215
27/08/2014,REALIZZATO,2260080813
27/08/2014,REALIZZATO,1375231117
27/08/2014,REALIZZATO,1506459560
28/08/2014,REALIZZATO,1618035650
28/08/2014,REALIZZATO,1618035688
28/08/2014,REALIZZATO,2758082938
28/08/2014,REALIZZATO,3218704845
28/08/2014,REALIZZATO,1369115471
28/08/2014,REALIZZATO,1817869162
28/08/2014,REALIZZATO,1823372068
28/08/2014,REALIZZATO,1770256190
28/08/2014,REALIZZATO,1980755936
28/08/2014,REALIZZATO,2017454307
28/08/2014,REALIZZATO,2146643339
28/08/2014,REALIZZATO,2189657015
28/08/2014,REALIZZATO,2153398178
28/08/2014,REALIZZATO,1912156715
28/08/2014,REALIZZATO,1878887598
28/08/2014,REALIZZATO,2131240791
28/08/2014,REALIZZATO,1791992234
28/08/2014,REALIZZATO,2126829369
28/08/2014,REALIZZATO,2141409433
28/08/2014,REALIZZATO,2208091141
28/08/2014,REALIZZATO,1589653989
28/08/2014,REALIZZATO,1989447359
28/08/2014,REALIZZATO,1212454988
28/08/2014,REALIZZATO,2331645652
28/08/2014,REALIZZATO,2331641624
28/08/2014,REALIZZATO,1187020951
28/08/2014,REALIZZATO,1187020971
28/08/2014,REALIZZATO,1187020977
28/08/2014,REALIZZATO,1187020990
28/08/2014,REALIZZATO,1187021020
28/08/2014,REALIZZATO,1187021027
28/08/2014,REALIZZATO,1187021054
28/08/2014,REALIZZATO,1187021056
28/08/2014,REALIZZATO,1187021065
29/08/2014,REALIZZATO,1187021099
29/08/2014,REALIZZATO,1187021122
29/08/2014,REALIZZATO,1907058541
29/08/2014,REALIZZATO,2126782970
29/08/2014,REALIZZATO,1610713296
29/08/2014,REALIZZATO,1194647970
29/08/2014,REALIZZATO,2699860559
29/08/2014,REALIZZATO,2475100498
29/08/2014,REALIZZATO,2475100510
29/08/2014,REALIZZATO,2475100517
29/08/2014,REALIZZATO,2475100527
29/08/2014,REALIZZATO,2475100534
29/08/2014,REALIZZATO,3115678315
29/08/2014,REALIZZATO,3652594547
29/08/2014,REALIZZATO,1596078009
29/08/2014,REALIZZATO,1597393977
29/08/2014,REALIZZATO,2555617741
29/08/2014,REALIZZATO,3486617769
29/08/2014,REALIZZATO,3345754094
29/08/2014,REALIZZATO,2475099735
29/08/2014,REALIZZATO,3209884296
01/09/2014,REALIZZATO,3174661145
01/09/2014,REALIZZATO,3541517195
01/09/2014,REALIZZATO,3541517201
01/09/2014,REALIZZATO,2964312966
01/09/2014,REALIZZATO,902951641
01/09/2014,REALIZZATO,1187026471
01/09/2014,REALIZZATO,1187026492
01/09/2014,REALIZZATO,1187026528
01/09/2014,REALIZZATO,1737437145
01/09/2014,REALIZZATO,1824746848
01/09/2014,REALIZZATO,1824746860
01/09/2014,REALIZZATO,3898983450
01/09/2014,REALIZZATO,1863353561
01/09/2014,REALIZZATO,1726381867
01/09/2014,REALIZZATO,1737677776
01/09/2014,REALIZZATO,1861884671
01/09/2014,REALIZZATO,1861884136
01/09/2014,REALIZZATO,1774933078
01/09/2014,REALIZZATO,1674921836
01/09/2014,REALIZZATO,1674922357
01/09/2014,REALIZZATO,2098841786
01/09/2014,REALIZZATO,2098841787
01/09/2014,REALIZZATO,2098841788
01/09/2014,REALIZZATO,1783147645
01/09/2014,REALIZZATO,1783143681
01/09/2014,REALIZZATO,806901698
01/09/2014,REALIZZATO,1783143680
01/09/2014,REALIZZATO,2408599863
01/09/2014,REALIZZATO,1761453959
01/09/2014,REALIZZATO,3751044667
01/09/2014,REALIZZATO,3751044669
01/09/2014,REALIZZATO,3751044671
01/09/2014,REALIZZATO,3751044673
01/09/2014,REALIZZATO,3751044677
01/09/2014,REALIZZATO,3751044678
01/09/2014,REALIZZATO,3750958654
01/09/2014,REALIZZATO,3900618049
01/09/2014,REALIZZATO,3934324973
01/09/2014,DA REALIZZARE,2002425738
01/09/2014,DA REALIZZARE,1737756775
01/09/2014,DA REALIZZARE,1976156936
01/09/2014,DA REALIZZARE,1783143662
01/09/2014,DA REALIZZARE,806901996
01/09/2014,DA REALIZZARE,2382750137
02/09/2014,DA REALIZZARE,2331579285
02/09/2014,DA REALIZZARE,2522339908
02/09/2014,REALIZZATO,2522339924
02/09/2014,REALIZZATO,2522339930
02/09/2014,REALIZZATO,2522339935
02/09/2014,REALIZZATO,2522339940
02/09/2014,REALIZZATO,2522339945
02/09/2014,REALIZZATO,1976174325
02/09/2014,REALIZZATO,2757453736
02/09/2014,REALIZZATO,793734551
02/09/2014,REALIZZATO,1745841741
02/09/2014,REALIZZATO,1592362329
02/09/2014,REALIZZATO,3218574017
02/09/2014,REALIZZATO,2522096574
02/09/2014,REALIZZATO,1591345714
02/09/2014,REALIZZATO,1591345719
02/09/2014,REALIZZATO,3005343483
02/09/2014,REALIZZATO,2013355253
02/09/2014,REALIZZATO,3901461838
02/09/2014,REALIZZATO,3901463132
02/09/2014,REALIZZATO,2056816068
02/09/2014,REALIZZATO,2091477578
02/09/2014,REALIZZATO,2091477581
02/09/2014,REALIZZATO,1298216457
02/09/2014,REALIZZATO,2016890133
02/09/2014,REALIZZATO,3901941697
02/09/2014,REALIZZATO,1756978293
03/09/2014,REALIZZATO,2235200736
03/09/2014,REALIZZATO,2080058244
03/09/2014,DA REALIZZARE,2080058247
03/09/2014,DA REALIZZARE,2080058264
03/09/2014,DA REALIZZARE,2103221553
03/09/2014,DA REALIZZARE,3898872024
03/09/2014,DA REALIZZARE,3898872032
03/09/2014,DA REALIZZARE,3900319844
04/09/2014,DA REALIZZARE,3900319847
04/09/2014,DA REALIZZARE,3900319942
04/09/2014,DA REALIZZARE,2080903457
04/09/2014,DA REALIZZARE,2080903458
04/09/2014,DA REALIZZARE,2098797454
