Data_Realizzazione;Stato;ID;ID_Gestore
2010-09-20;DA REALIZZARE;2534869670;6
2010-09-20;DA REALIZZARE;2534869671;7
2010-09-20;DA REALIZZARE;2534869672;8
2010-09-20;DA REALIZZARE;2535331109;9
2010-09-20;DA REALIZZARE;2537216444;10
2010-09-20;DA REALIZZARE;2537888992;1
2010-10-07;DA REALIZZARE;2540740447;2
2010-10-16;DA REALIZZARE;2544937661;3
2010-10-16;DA REALIZZARE;2546880870;4
2010-11-16;DA REALIZZARE;2549849184;5
2010-12-07;DA REALIZZARE;2549849225;6
2010-12-07;DA REALIZZARE;2551043833;7
2010-12-07;DA REALIZZARE;2551437360;8
2010-12-07;REALIZZATO;2552304733;9
2010-12-07;REALIZZATO;2553297486;10
2010-12-23;REALIZZATO;2553637273;1
2010-12-23;REALIZZATO;2555617741;2
2010-12-23;REALIZZATO;2556770797;3
2010-12-23;REALIZZATO;2556770798;4
2010-12-23;REALIZZATO;2556770801;5
2010-12-23;REALIZZATO;2556770802;6
2011-01-17;REALIZZATO;2556770803;7
2011-01-17;REALIZZATO;2556770807;8
2011-01-17;REALIZZATO;2556770811;9
2011-01-17;REALIZZATO;2556770812;10
2011-01-17;REALIZZATO;2556770813;1
2011-01-17;REALIZZATO;2556770814;2
2011-01-17;REALIZZATO;2556770815;3
2011-01-17;REALIZZATO;2556770816;4
2011-01-17;REALIZZATO;2556770817;5
2011-01-19;REALIZZATO;2556770818;6
2011-01-19;REALIZZATO;2557985490;7
2011-01-19;REALIZZATO;2558453639;8
2011-01-19;REALIZZATO;2559310927;9
2011-01-20;REALIZZATO;2560800699;10
2011-01-20;REALIZZATO;2560800715;1
2011-01-20;REALIZZATO;2564538040;2
2011-01-20;DA REALIZZARE;2565001324;3
2011-01-20;DA REALIZZARE;2565296659;4
2011-01-20;DA REALIZZARE;2565620674;5
2011-01-27;DA REALIZZARE;2566684574;6
2011-01-27;DA REALIZZARE;2568266783;7
2011-01-27;DA REALIZZARE;2569966900;8
2011-01-27;DA REALIZZARE;2571246699;9
2011-01-27;DA REALIZZARE;2572208030;10
2011-01-27;DA REALIZZARE;2573373530;1
2011-01-28;DA REALIZZARE;2573728031;2
2014-03-04;DA REALIZZARE;2573917487;3
2014-03-05;DA REALIZZARE;2574687753;4
2014-03-05;DA REALIZZARE;2577032412;5
2014-03-05;DA REALIZZARE;2579438638;6
2014-03-05;REALIZZATO;2580563089;7
2014-03-05;REALIZZATO;2580563098;8
2014-03-05;REALIZZATO;2580563115;9
2014-03-05;REALIZZATO;2582092573;10
2014-03-05;REALIZZATO;2583494792;1
2014-03-05;REALIZZATO;2583719247;2
2014-03-05;REALIZZATO;2584775067;3
2014-03-05;REALIZZATO;2590954789;4
2014-03-05;REALIZZATO;2590954873;5
2014-03-06;REALIZZATO;2592919162;6
2014-03-06;REALIZZATO;2594258712;7
2014-03-06;REALIZZATO;2595081067;8
2014-03-06;REALIZZATO;2596189215;9
2014-03-07;REALIZZATO;2604876530;10
2014-03-07;REALIZZATO;2614059340;1
2014-03-07;REALIZZATO;2614501567;2
2014-03-07;REALIZZATO;2615927979;3
2014-03-07;REALIZZATO;2620832031;4
2014-03-07;REALIZZATO;2620832032;5
2014-03-07;REALIZZATO;2622049843;6
2014-03-07;REALIZZATO;2622913067;7
2014-03-07;REALIZZATO;2622913070;8
2014-03-07;REALIZZATO;2629118275;9
2014-03-07;REALIZZATO;2629118550;10
2014-03-07;REALIZZATO;2629675958;1
2014-03-07;REALIZZATO;2630659177;2
2014-03-07;REALIZZATO;2634465889;3
2014-03-07;REALIZZATO;2635065576;4
2014-03-07;REALIZZATO;2637230798;5
2014-03-07;REALIZZATO;2637230815;6
2014-03-07;REALIZZATO;2638812367;7
2014-03-07;REALIZZATO;2639520480;8
2014-03-07;REALIZZATO;2639537609;9
2014-03-07;REALIZZATO;2641939884;10
2014-03-07;REALIZZATO;2642364793;1
2014-03-07;REALIZZATO;2642471161;2
2014-03-07;REALIZZATO;2642471162;3
2014-03-10;REALIZZATO;2646025110;4
2014-03-10;REALIZZATO;2646060911;5
2014-03-10;REALIZZATO;2654004544;6
2014-03-10;REALIZZATO;2661285538;7
2014-03-10;REALIZZATO;2662079367;8
2014-03-10;REALIZZATO;2667751711;9
2014-03-10;REALIZZATO;2667751712;10
2014-03-10;REALIZZATO;2667751713;1
2014-03-10;REALIZZATO;2667751714;2
2014-03-10;REALIZZATO;2671963383;3
2014-03-10;REALIZZATO;2672265721;4
2014-07-21;REALIZZATO;2672265726;5
2014-07-21;REALIZZATO;2672265727;6
2014-07-21;REALIZZATO;2672265728;7
2014-07-21;REALIZZATO;2672265732;8
2014-07-21;REALIZZATO;2672265734;9
2014-07-21;REALIZZATO;2672265735;10
2014-07-21;REALIZZATO;2672265736;1
2014-07-21;REALIZZATO;2672265738;2
2014-07-21;REALIZZATO;2672265740;3
2014-07-21;REALIZZATO;2673027765;4
2014-07-21;REALIZZATO;2680858527;5
2014-07-21;REALIZZATO;2680858530;6
2014-07-21;REALIZZATO;2680858533;7
2014-07-21;REALIZZATO;2684229959;8
2014-07-21;REALIZZATO;2690522069;9
2014-07-21;REALIZZATO;2697111812;10
2014-07-21;REALIZZATO;2697563318;1
2014-07-21;REALIZZATO;2697563333;2
2014-07-21;REALIZZATO;2697588946;3
2014-07-21;REALIZZATO;2698657990;4
2014-07-21;REALIZZATO;2699860559;5
2014-07-21;REALIZZATO;2700376448;6
2014-07-21;REALIZZATO;2700668869;7
2014-07-21;REALIZZATO;2704811263;8
2014-07-21;REALIZZATO;2709408293;9
2014-07-21;REALIZZATO;2709408323;10
2014-07-21;REALIZZATO;2711230550;1
2014-07-28;REALIZZATO;2711230631;2
2014-07-28;REALIZZATO;2711805572;3
2014-07-28;REALIZZATO;2714485094;4
2014-07-28;REALIZZATO;2715402252;5
2014-07-28;REALIZZATO;2733837026;6
2014-07-28;REALIZZATO;2734584777;7
2014-07-28;REALIZZATO;2739739431;8
2014-07-28;REALIZZATO;2741531138;9
2014-07-28;REALIZZATO;2743277407;10
2014-07-28;REALIZZATO;2743280833;1
2014-07-28;REALIZZATO;2747486734;2
2014-07-28;REALIZZATO;2751725113;3
2014-07-29;REALIZZATO;2751893953;4
2014-07-29;REALIZZATO;2753550626;5
2014-07-29;REALIZZATO;2753550642;6
2014-07-29;REALIZZATO;2753583120;7
2014-07-29;REALIZZATO;2753611434;8
2014-07-29;REALIZZATO;2754712348;9
2014-07-29;REALIZZATO;2757453736;10
2014-07-29;REALIZZATO;2757838371;1
2014-07-29;REALIZZATO;2757838403;2
2014-07-29;REALIZZATO;2757838414;3
2014-07-29;REALIZZATO;2757838417;4
2014-07-29;REALIZZATO;2757838420;5
2014-08-04;REALIZZATO;2757838423;6
2014-08-04;REALIZZATO;2757838426;7
2014-08-04;REALIZZATO;2757838429;8
2014-08-04;REALIZZATO;2757838432;9
2014-08-04;REALIZZATO;2757838434;10
2014-08-04;REALIZZATO;2757838438;1
2014-08-04;REALIZZATO;2757838441;2
2014-08-04;REALIZZATO;2757838445;3
2014-08-04;REALIZZATO;2757838448;4
2014-08-04;REALIZZATO;2757838451;5
2014-08-04;REALIZZATO;2757838454;6
2014-08-04;REALIZZATO;2758082938;7
2014-08-04;REALIZZATO;2759555131;8
2014-08-04;REALIZZATO;2760748607;9
2014-08-04;REALIZZATO;2768357546;10
2014-08-04;REALIZZATO;2769479947;1
2014-08-04;REALIZZATO;2782484291;2
2014-08-04;REALIZZATO;2783529639;3
2014-08-04;REALIZZATO;2783529647;4
2014-08-04;REALIZZATO;2794712621;5
2014-08-04;REALIZZATO;2794712622;6
2014-08-04;REALIZZATO;2794832467;7
2014-08-04;REALIZZATO;2798360895;8
2014-08-04;REALIZZATO;2812313041;9
2014-08-04;REALIZZATO;2817440853;10
2014-08-04;REALIZZATO;2817467281;1
2014-08-04;REALIZZATO;2817467288;2
2014-08-04;REALIZZATO;2817526965;3
2014-08-04;REALIZZATO;2817526966;4
2014-08-04;REALIZZATO;2817526970;5
2014-08-04;DA REALIZZARE;2817526974;6
2014-08-04;DA REALIZZARE;2817694494;7
2014-08-04;DA REALIZZARE;2817694495;8
2014-08-04;DA REALIZZARE;2817694496;9
2014-08-04;DA REALIZZARE;2817882055;10
2014-08-04;DA REALIZZARE;2820241193;1
2014-08-04;DA REALIZZARE;2830365136;2
2014-08-04;DA REALIZZARE;2832716831;3
2014-08-04;DA REALIZZARE;2842045773;4
2014-08-04;DA REALIZZARE;2846933067;5
2014-08-04;DA REALIZZARE;2847303226;6
2014-08-04;DA REALIZZARE;2847640554;7
2014-08-04;REALIZZATO;2850393126;8
2014-08-04;REALIZZATO;2859620433;9
2014-08-04;REALIZZATO;2869320466;10
2014-08-04;REALIZZATO;2869436461;1
2014-08-04;REALIZZATO;2869437723;2
2014-08-04;REALIZZATO;2871475433;3
2014-08-04;REALIZZATO;2884976368;4
2014-08-04;REALIZZATO;2885267630;5
2014-08-04;REALIZZATO;2888171890;6
2014-08-05;REALIZZATO;2888171895;7
2014-08-05;REALIZZATO;2889421655;8
2014-08-05;REALIZZATO;2893120241;9
2014-08-05;REALIZZATO;2897291943;10
2014-08-05;REALIZZATO;2901865683;1
2014-08-05;REALIZZATO;2904171512;2
2014-08-05;REALIZZATO;2905335467;3
2014-08-05;REALIZZATO;2905344141;4
2014-08-05;REALIZZATO;2905344931;5
2014-08-05;REALIZZATO;2905478477;6
2014-08-05;REALIZZATO;2906497689;7
2014-08-05;REALIZZATO;2913780002;8
2014-08-05;REALIZZATO;2914245654;9
2014-08-05;REALIZZATO;2914245656;10
2014-08-05;REALIZZATO;2914245657;1
2014-08-05;DA REALIZZARE;2914245658;2
2014-08-05;DA REALIZZARE;2914245659;3
2014-08-05;DA REALIZZARE;2914245663;4
2014-08-05;DA REALIZZARE;2914245664;5
2014-08-05;DA REALIZZARE;2914245665;6
2014-08-05;DA REALIZZARE;2914245669;7
2014-08-05;DA REALIZZARE;2914245680;8
2014-08-05;DA REALIZZARE;2914245697;9
2014-08-05;DA REALIZZARE;2914246415;10
2014-08-06;DA REALIZZARE;2914246422;1
2014-08-06;DA REALIZZARE;2914246429;2
2014-08-06;DA REALIZZARE;2914246433;3
2014-08-06;DA REALIZZARE;2914246438;4
2014-08-06;DA REALIZZARE;2914246439;5
2014-08-06;DA REALIZZARE;2914308215;6
2014-08-06;DA REALIZZARE;2915823684;7
2014-08-06;DA REALIZZARE;2916593641;8
2014-08-06;DA REALIZZARE;2916593642;9
2014-08-06;DA REALIZZARE;2916593643;10
2014-08-06;DA REALIZZARE;2916648681;1
2014-08-07;DA REALIZZARE;2920184587;2
2014-08-07;DA REALIZZARE;2926060284;3
2014-08-07;DA REALIZZARE;2927011990;4
2014-08-07;DA REALIZZARE;2931249042;5
2014-08-07;DA REALIZZARE;2931249054;6
2014-08-07;DA REALIZZARE;2931249080;7
2014-08-07;DA REALIZZARE;2931249903;8
2014-08-07;REALIZZATO;2931811283;9
2014-08-07;REALIZZATO;2932440019;10
2014-08-07;REALIZZATO;2932440022;1
2014-08-07;REALIZZATO;2932440027;2
2014-08-07;REALIZZATO;2932440030;3
2014-08-07;REALIZZATO;2932643603;4
2014-08-07;REALIZZATO;2932643639;5
2014-08-07;REALIZZATO;2933170799;6
2014-08-07;REALIZZATO;2933172909;7
2014-08-07;REALIZZATO;2933172923;8
2014-08-07;REALIZZATO;2934452284;9
2014-08-07;REALIZZATO;2938624623;10
2014-08-07;REALIZZATO;2938798052;1
2014-08-07;REALIZZATO;2938826670;2
2014-08-07;REALIZZATO;2938919334;3
2014-08-07;REALIZZATO;2941997826;4
2014-08-07;REALIZZATO;2941997827;5
2014-08-07;REALIZZATO;2941997828;6
2014-08-07;REALIZZATO;2941997829;7
2014-08-07;REALIZZATO;2942111702;8
2014-08-12;REALIZZATO;2942111703;9
2014-08-12;REALIZZATO;2942111704;10
2014-08-12;REALIZZATO;2942111705;1
2014-08-12;REALIZZATO;2942111710;2
2014-08-12;REALIZZATO;2942111711;3
2014-08-12;REALIZZATO;2942131435;4
2014-08-12;REALIZZATO;2942131436;5
2014-08-12;REALIZZATO;2942131447;6
2014-08-12;REALIZZATO;2942145450;7
2014-08-12;REALIZZATO;2943285200;8
2014-08-12;REALIZZATO;2943285203;9
2014-08-12;REALIZZATO;2943285212;10
2014-08-12;REALIZZATO;2943285213;1
2014-08-12;REALIZZATO;2943285219;2
2014-08-12;REALIZZATO;2943285221;3
2014-08-12;REALIZZATO;2943285224;4
2014-08-12;REALIZZATO;2943285225;5
2014-08-12;REALIZZATO;2943287337;6
2014-08-12;REALIZZATO;2943936646;7
2014-08-12;REALIZZATO;2946234968;8
2014-08-12;REALIZZATO;2946234982;9
2014-08-12;REALIZZATO;2946234992;10
2014-08-12;REALIZZATO;2946234993;1
2014-08-12;REALIZZATO;2946235008;2
2014-08-12;REALIZZATO;2946235021;3
2014-08-12;DA REALIZZARE;2946235028;4
2014-08-12;DA REALIZZARE;2946235030;5
2014-08-12;DA REALIZZARE;2946235031;6
2014-08-12;DA REALIZZARE;2946273725;7
2014-08-12;REALIZZATO;2946273727;8
2014-08-12;REALIZZATO;2946273728;9
2014-08-12;REALIZZATO;2946273842;10
2014-08-13;REALIZZATO;2946273845;1
2014-08-13;REALIZZATO;2946273881;2
2014-08-13;REALIZZATO;2947990168;3
2014-08-13;REALIZZATO;2949353990;4
2014-08-13;REALIZZATO;2949355936;5
2014-08-13;REALIZZATO;2949358702;6
2014-08-13;REALIZZATO;2949384538;7
2014-08-13;REALIZZATO;2949384539;8
2014-08-13;REALIZZATO;2949384545;9
2014-08-13;REALIZZATO;2949384550;10
2014-08-13;REALIZZATO;2949401196;1
2014-08-13;REALIZZATO;2949530432;2
2014-08-13;REALIZZATO;2949735602;3
2014-08-13;REALIZZATO;2950474813;4
2014-08-13;REALIZZATO;2950582990;5
2014-08-13;REALIZZATO;2950582991;6
2014-08-13;REALIZZATO;2950583001;7
2014-08-13;REALIZZATO;2951110699;8
2014-08-13;REALIZZATO;2952535865;9
2014-08-13;REALIZZATO;2955029011;10
2014-08-13;REALIZZATO;2956317732;1
2014-08-14;REALIZZATO;2956394357;2
2014-08-14;REALIZZATO;2957049801;3
2014-08-14;REALIZZATO;2957504117;4
2014-08-14;REALIZZATO;2960120392;5
2014-08-14;REALIZZATO;2961012107;6
2014-08-14;REALIZZATO;2962246667;7
2014-08-14;REALIZZATO;2962251832;8
2014-08-14;REALIZZATO;2964312966;9
2014-08-14;REALIZZATO;2966220857;10
2014-08-14;REALIZZATO;2971155417;1
2014-08-14;REALIZZATO;2972080999;2
2014-08-14;REALIZZATO;2974723754;3
2014-08-14;REALIZZATO;2975915036;4
2014-08-18;REALIZZATO;2985716012;5
2014-08-18;REALIZZATO;2987833861;6
2014-08-18;REALIZZATO;2989946649;7
2014-08-18;REALIZZATO;2992439207;8
2014-08-18;REALIZZATO;2994712787;9
2014-08-18;REALIZZATO;2997530259;10
2014-08-18;REALIZZATO;2999779490;1
2014-08-18;REALIZZATO;3005343483;2
2014-08-18;REALIZZATO;3008694649;3
2014-08-18;REALIZZATO;3008872377;4
2014-08-18;REALIZZATO;3015288870;5
2014-08-18;REALIZZATO;3015472907;6
2014-08-19;REALIZZATO;3015972705;7
2014-08-19;REALIZZATO;3018840143;8
2014-08-19;DA REALIZZARE;3020112197;9
2014-08-19;DA REALIZZARE;3020112198;10
2014-08-19;DA REALIZZARE;3020920097;1
2014-08-19;DA REALIZZARE;3020986827;2
2014-08-19;REALIZZATO;3030249446;3
2014-08-19;REALIZZATO;3034948606;4
2014-08-19;REALIZZATO;3037549379;5
2014-08-19;REALIZZATO;3038901519;6
2014-08-19;REALIZZATO;3040018672;7
2014-08-19;REALIZZATO;3040020915;8
2014-08-19;REALIZZATO;3043198447;9
2014-08-19;REALIZZATO;3053376789;10
2014-08-19;REALIZZATO;3054329072;1
2014-08-21;REALIZZATO;3054842345;2
2014-08-21;REALIZZATO;3055053044;3
2014-08-21;REALIZZATO;3056931620;4
2014-08-21;REALIZZATO;3059749574;5
2014-08-21;REALIZZATO;3061741458;6
2014-08-21;REALIZZATO;3061741464;7
2014-08-21;REALIZZATO;3061741470;8
2014-08-21;REALIZZATO;3061741474;9
2014-08-21;REALIZZATO;3064717507;10
2014-08-21;REALIZZATO;3066256823;1
2014-08-21;REALIZZATO;3066256832;2
2014-08-21;REALIZZATO;3066257633;3
2014-08-21;REALIZZATO;3066257639;4
2014-08-21;REALIZZATO;3066257642;5
2014-08-21;REALIZZATO;3066257643;6
2014-08-21;REALIZZATO;3066257645;7
2014-08-21;REALIZZATO;3066257647;8
2014-08-21;REALIZZATO;3066257651;9
2014-08-21;REALIZZATO;3066257652;10
2014-08-21;REALIZZATO;3066257653;1
2014-08-21;REALIZZATO;3066257654;2
2014-08-21;REALIZZATO;3066257664;3
2014-08-21;REALIZZATO;3072121686;4
2014-08-21;REALIZZATO;3072151832;5
2014-08-21;REALIZZATO;3073810453;6
2014-08-21;REALIZZATO;3073810475;7
2014-08-21;REALIZZATO;3075946344;8
2014-08-21;REALIZZATO;3078103791;9
2014-08-21;REALIZZATO;3079775326;10
2014-08-21;REALIZZATO;3079829059;1
2014-08-21;REALIZZATO;3079830210;2
2014-08-21;REALIZZATO;3080783105;3
2014-08-21;REALIZZATO;3080790983;4
2014-08-21;REALIZZATO;3083196833;5
2014-08-21;REALIZZATO;3090364975;6
2014-08-21;REALIZZATO;3090431763;7
2014-08-22;REALIZZATO;3098626657;8
2014-08-22;REALIZZATO;3098626658;9
2014-08-22;REALIZZATO;3100606318;10
2014-08-22;REALIZZATO;3100922287;1
2014-08-22;REALIZZATO;3101851909;2
2014-08-22;REALIZZATO;3102023793;3
2014-08-22;REALIZZATO;3102046047;4
2014-08-22;REALIZZATO;3104627088;5
2014-08-22;REALIZZATO;3105060658;6
2014-08-22;REALIZZATO;3105638874;7
2014-08-22;REALIZZATO;3108349487;8
2014-08-22;REALIZZATO;3109260887;9
2014-08-22;REALIZZATO;3109268311;10
2014-08-22;REALIZZATO;3109268320;1
2014-08-22;REALIZZATO;3109271631;2
2014-08-22;REALIZZATO;3110796468;3
2014-08-22;REALIZZATO;3110847262;4
2014-08-22;REALIZZATO;3111112087;5
2014-08-22;REALIZZATO;3112628164;6
2014-08-22;REALIZZATO;3112631029;7
2014-08-22;REALIZZATO;3115678315;8
2014-08-22;REALIZZATO;3119419154;9
2014-08-22;REALIZZATO;3122372767;10
2014-08-22;REALIZZATO;3123047870;1
2014-08-22;REALIZZATO;3123858418;2
2014-08-22;REALIZZATO;3124019981;3
2014-08-22;REALIZZATO;3124832511;4
2014-08-22;REALIZZATO;3125918874;5
2014-08-22;REALIZZATO;3125918876;6
2014-08-22;REALIZZATO;3125920348;7
2014-08-22;REALIZZATO;3125920351;8
2014-08-22;REALIZZATO;3125920352;9
2014-08-22;REALIZZATO;3126368552;10
2014-08-22;REALIZZATO;3126590345;1
2014-08-22;REALIZZATO;3129724057;2
2014-08-22;REALIZZATO;3129724058;3
2014-08-22;REALIZZATO;3135829087;4
2014-08-22;REALIZZATO;3136600407;5
2014-08-22;REALIZZATO;3142493458;6
2014-08-22;REALIZZATO;3142603194;7
2014-08-22;REALIZZATO;3142620066;8
2014-08-22;REALIZZATO;3143509159;9
2014-08-22;REALIZZATO;3148219527;10
2014-08-22;REALIZZATO;3148619805;1
2014-08-22;REALIZZATO;3148619811;2
2014-08-22;REALIZZATO;3148619817;3
2014-08-22;REALIZZATO;3149649084;4
2014-08-22;REALIZZATO;3156117034;5
2014-08-22;REALIZZATO;3160420844;6
2014-08-22;REALIZZATO;3161601018;7
2014-08-22;REALIZZATO;3163309939;8
2014-08-22;REALIZZATO;3163674162;9
2014-08-22;REALIZZATO;3165754681;10
2014-08-22;REALIZZATO;3165754685;1
2014-08-22;REALIZZATO;3169101985;2
2014-08-22;REALIZZATO;3169314779;3
2014-08-22;REALIZZATO;3169393161;4
2014-08-25;REALIZZATO;3169412881;5
2014-08-25;REALIZZATO;3172100517;6
2014-08-25;REALIZZATO;3172100518;7
2014-08-25;REALIZZATO;3174661145;8
2014-08-25;REALIZZATO;3182587309;9
2014-08-25;REALIZZATO;3188964025;10
2014-08-25;REALIZZATO;3189035915;1
2014-08-25;REALIZZATO;3189036207;2
2014-08-25;REALIZZATO;3189823108;3
2014-08-25;REALIZZATO;3191436189;4
2014-08-25;REALIZZATO;3191436190;5
2014-08-25;REALIZZATO;3191656961;6
2014-08-25;REALIZZATO;3195368509;7
2014-08-25;REALIZZATO;3195373506;8
2014-08-25;REALIZZATO;3195383682;9
2014-08-25;REALIZZATO;3195383809;10
2014-08-25;DA REALIZZARE;3195383848;1
2014-08-25;DA REALIZZARE;3195386631;2
2014-08-25;DA REALIZZARE;3195386632;3
2014-08-25;DA REALIZZARE;3195386633;4
2014-08-25;DA REALIZZARE;3195386634;5
2014-08-25;DA REALIZZARE;3195390435;6
2014-08-25;REALIZZATO;3195390436;7
2014-08-25;REALIZZATO;3195391903;8
2014-08-25;REALIZZATO;3195475350;9
2014-08-25;REALIZZATO;3195475355;10
2014-08-25;REALIZZATO;3195485941;1
2014-08-25;REALIZZATO;3195487944;2
2014-08-25;REALIZZATO;3195491584;3
2014-08-25;REALIZZATO;3198395642;4
2014-08-25;REALIZZATO;3199756685;5
2014-08-25;REALIZZATO;3200456338;6
2014-08-25;REALIZZATO;3200622682;7
2014-08-25;REALIZZATO;3200626059;8
2014-08-25;REALIZZATO;3203326312;9
2014-08-25;REALIZZATO;3205305709;10
2014-08-25;REALIZZATO;3205415694;1
2014-08-25;REALIZZATO;3206863606;2
2014-08-25;REALIZZATO;3206999280;3
2014-08-26;REALIZZATO;3207346253;4
2014-08-26;REALIZZATO;3209884296;5
2014-08-26;REALIZZATO;3209986241;6
2014-08-26;REALIZZATO;3212723854;7
2014-08-26;REALIZZATO;3213886777;8
2014-08-26;REALIZZATO;3213886783;9
2014-08-26;REALIZZATO;3214001295;10
2014-08-26;REALIZZATO;3217604523;1
2014-08-26;REALIZZATO;3218574017;2
2014-08-26;REALIZZATO;3218704845;3
2014-08-26;REALIZZATO;3221879869;4
2014-08-26;REALIZZATO;3221879870;5
2014-08-27;DA REALIZZARE;3221880044;6
2014-08-27;DA REALIZZARE;3221880091;7
2014-08-27;DA REALIZZARE;3221883054;8
2014-08-27;DA REALIZZARE;3223111438;9
2014-08-27;DA REALIZZARE;3223560478;10
2014-08-27;DA REALIZZARE;3225300531;1
2014-08-27;DA REALIZZARE;3225369516;2
2014-08-27;DA REALIZZARE;3225369531;3
2014-08-27;DA REALIZZARE;3231666878;4
2014-08-27;REALIZZATO;3232157690;5
2014-08-27;REALIZZATO;3234781207;6
2014-08-27;REALIZZATO;3234798581;7
2014-08-27;REALIZZATO;3240242476;8
2014-08-27;REALIZZATO;3244727402;9
2014-08-27;REALIZZATO;3245939805;10
2014-08-27;REALIZZATO;3246009551;1
2014-08-27;REALIZZATO;3246995305;2
2014-08-27;REALIZZATO;3246995319;3
2014-08-27;REALIZZATO;3247429743;4
2014-08-27;REALIZZATO;3247429744;5
2014-08-27;REALIZZATO;3247429745;6
2014-08-27;REALIZZATO;3251078068;7
2014-08-27;REALIZZATO;3251337912;8
2014-08-27;REALIZZATO;3253316011;9
2014-08-28;REALIZZATO;3253623639;10
2014-08-28;REALIZZATO;3256590624;1
2014-08-28;REALIZZATO;3257883377;2
2014-08-28;REALIZZATO;3259038187;3
2014-08-28;REALIZZATO;3260011472;4
2014-08-28;REALIZZATO;3261301587;5
2014-08-28;REALIZZATO;3263050174;6
2014-08-28;REALIZZATO;3263070315;7
2014-08-28;REALIZZATO;3265023887;8
2014-08-28;REALIZZATO;3265024164;9
2014-08-28;REALIZZATO;3265746381;10
2014-08-28;REALIZZATO;3271031014;1
2014-08-28;REALIZZATO;3271222751;2
2014-08-28;REALIZZATO;3271235704;3
2014-08-28;REALIZZATO;3277646948;4
2014-08-28;REALIZZATO;3277728739;5
2014-08-28;REALIZZATO;3280496647;6
2014-08-28;REALIZZATO;3280496648;7
2014-08-28;REALIZZATO;3280765461;8
2014-08-28;REALIZZATO;3280877528;9
2014-08-28;REALIZZATO;3280877529;10
2014-08-28;REALIZZATO;3283132088;1
2014-08-28;REALIZZATO;3283148873;2
2014-08-28;REALIZZATO;3291856448;3
2014-08-28;REALIZZATO;3292583876;4
2014-08-28;REALIZZATO;3292583878;5
2014-08-28;REALIZZATO;3292583879;6
2014-08-28;REALIZZATO;3292585479;7
2014-08-28;REALIZZATO;3292707411;8
2014-08-28;REALIZZATO;3293219990;9
2014-08-28;REALIZZATO;3293220171;10
2014-08-28;REALIZZATO;3293220188;1
2014-08-28;REALIZZATO;3293220438;2
2014-08-28;REALIZZATO;3293222501;3
2014-08-29;REALIZZATO;3294371608;4
2014-08-29;REALIZZATO;3294445146;5
2014-08-29;REALIZZATO;3294446946;6
2014-08-29;REALIZZATO;3294447485;7
2014-08-29;REALIZZATO;3294784781;8
2014-08-29;REALIZZATO;3296389886;9
2014-08-29;REALIZZATO;3296390286;10
2014-08-29;REALIZZATO;3296390434;1
2014-08-29;REALIZZATO;3296390862;2
2014-08-29;REALIZZATO;3296399790;3
2014-08-29;REALIZZATO;3298883650;4
2014-08-29;REALIZZATO;3300334487;5
2014-08-29;REALIZZATO;3306573695;6
2014-08-29;REALIZZATO;3310495991;7
2014-08-29;REALIZZATO;3311806268;8
2014-08-29;REALIZZATO;3315487837;9
2014-08-29;REALIZZATO;3317622668;10
2014-08-29;REALIZZATO;3319275680;1
2014-08-29;REALIZZATO;3323074240;2
2014-08-29;REALIZZATO;3323242618;3
2014-08-29;REALIZZATO;3324933975;4
2014-09-01;REALIZZATO;3325415830;5
2014-09-01;REALIZZATO;3326904912;6
2014-09-01;REALIZZATO;3326904927;7
2014-09-01;REALIZZATO;3327373720;8
2014-09-01;REALIZZATO;3327822269;9
2014-09-01;REALIZZATO;3327822271;10
2014-09-01;REALIZZATO;3327822872;1
2014-09-01;REALIZZATO;3327822873;2
2014-09-01;REALIZZATO;3328198374;3
2014-09-01;REALIZZATO;3329854779;4
2014-09-01;REALIZZATO;3330180715;5
2014-09-01;REALIZZATO;3332463581;6
2014-09-01;REALIZZATO;3334394499;7
2014-09-01;REALIZZATO;3334623356;8
2014-09-01;REALIZZATO;3337391082;9
2014-09-01;REALIZZATO;3337391083;10
2014-09-01;REALIZZATO;3337391084;1
2014-09-01;REALIZZATO;3337391085;2
2014-09-01;REALIZZATO;3337391086;3
2014-09-01;REALIZZATO;3337391087;4
2014-09-01;REALIZZATO;3337391088;5
2014-09-01;REALIZZATO;3337391089;6
2014-09-01;REALIZZATO;3338305255;7
2014-09-01;REALIZZATO;3338316589;8
2014-09-01;REALIZZATO;3339513699;9
2014-09-01;REALIZZATO;3339972501;10
2014-09-01;REALIZZATO;3340752946;1
2014-09-01;REALIZZATO;3340876515;2
2014-09-01;REALIZZATO;3343681193;3
2014-09-01;REALIZZATO;3345754094;4
2014-09-01;REALIZZATO;3346310483;5
2014-09-01;REALIZZATO;3348353632;6
2014-09-01;REALIZZATO;3364600979;7
2014-09-01;REALIZZATO;3364600989;8
2014-09-01;REALIZZATO;3365511630;9
2014-09-01;REALIZZATO;3368796093;10
2014-09-01;REALIZZATO;3371039905;1
2014-09-01;REALIZZATO;3371333608;2
2014-09-01;DA REALIZZARE;3374635928;3
2014-09-01;DA REALIZZARE;3374636124;4
2014-09-01;DA REALIZZARE;3375721799;5
2014-09-01;DA REALIZZARE;3376406006;6
2014-09-01;DA REALIZZARE;3376406017;7
2014-09-01;DA REALIZZARE;3376406025;8
2014-09-02;DA REALIZZARE;3376406032;9
2014-09-02;DA REALIZZARE;3376406033;10
2014-09-02;REALIZZATO;3376406045;1
